id,center_name,last_updated_date
SAMN10840341,NMBU,2019-01-29
SAMN10840342,NMBU,2019-01-29
SAMN10840343,NMBU,2019-01-29
SAMN10840343,NMBU,2019-01-29
SAMN10840344,NMBU,2019-01-29
SAMN10840345,NMBU,2019-01-29
SAMN10840346,NMBU,2019-01-29
SAMN10840346,NMBU,2019-01-29
SAMN10857347,UiB,2021-02-28
SAMN10857347,UiB,2021-02-28
SAMN11159244,UiO,2020-10-30
SAMN11159245,UiO,2019-07-12
SAMN11159246,UiO,2020-10-30
SAMN11159247,UiO,2019-07-12
SAMN11159248,UiO,2020-10-30
SAMN11159249,UiO,2019-07-12
SAMN11159251,UiO,2019-07-12
SAMN11159252,UiO,2020-10-30
SAMN11159252,UiO,2020-10-30
SAMN11159253,UiO,2019-07-12
SAMN11159254,UiO,2020-10-30
SAMN11159255,UiO,2019-07-12
SAMN11159256,UiO,2020-10-30
SAMN11159258,UiO,2020-10-30
SAMN11159259,UiO,2019-07-12
SAMN11159261,UiO,2019-07-12
SAMN11159262,UiO,2020-10-30
SAMN11159263,UiO,2019-07-12
SAMN11159264,UiO,2020-10-30
SAMN11159265,UiO,2019-07-12
SAMN11159266,UiO,2020-10-30
SAMN11159268,UiO,2020-10-30
SAMN11159269,UiO,2019-07-12
SAMN11159270,UiO,2020-10-30
SAMN11159271,UiO,2019-07-12
SAMN11159272,UiO,2020-10-30
SAMN11159273,UiO,2019-07-12
SAMN11159274,UiO,2020-10-30
SAMN11159274,UiO,2020-10-30
SAMN11159275,UiO,2019-07-12
SAMN11159275,UiO,2019-07-12
SAMN11159276,UiO,2020-10-30
SAMN11159277,UiO,2019-07-12
SAMN11159277,UiO,2019-07-12
SAMN11159279,UiO,2019-07-12
SAMN11159279,UiO,2019-07-12
SAMN11159280,UiO,2020-10-30
SAMN11159281,UiO,2019-07-12
SAMN11159281,UiO,2019-07-12
SAMN11159282,UiO,2020-10-30
SAMN11159283,UiO,2019-07-12
SAMN11159283,UiO,2019-07-12
SAMN11159284,UiO,2020-10-30
SAMN11159284,UiO,2020-10-30
SAMN11159285,UiO,2019-07-12
SAMN11159285,UiO,2019-07-12
SAMN11159286,UiO,2020-10-30
SAMN11159286,UiO,2020-10-30
SAMN11159287,UiO,2019-07-12
SAMN11159287,UiO,2019-07-12
SAMN11159288,UiO,2020-10-30
SAMN11159289,UiO,2019-07-12
SAMN11159290,UiO,2020-10-30
SAMN11159291,UiO,2019-07-12
SAMN11159292,UiO,2020-10-30
SAMN11159292,UiO,2020-10-30
SAMN11159294,UiO,2020-10-30
SAMN11159294,UiO,2020-10-30
SAMN11159296,UiO,2020-10-30
SAMN11159296,UiO,2020-10-30
SAMN11159297,UiO,2019-07-12
SAMN11159297,UiO,2019-07-12
SAMN11159298,UiO,2020-10-30
SAMN11159298,UiO,2020-10-30
SAMN11159300,UiO,2020-10-30
SAMN11159301,UiO,2019-07-12
SAMN11159301,UiO,2019-07-12
SAMN11159302,UiO,2020-10-30
SAMN11159302,UiO,2020-10-30
SAMN11159303,UiO,2019-07-12
SAMN11159304,UiO,2020-10-30
SAMN11159305,UiO,2019-07-12
SAMN11159306,UiO,2020-10-30
SAMN11159307,UiO,2019-07-12
SAMN11159307,UiO,2019-07-12
SAMN11159309,UiO,2019-07-12
SAMN11159310,UiO,2020-10-30
SAMN11159312,UiO,2020-10-30
SAMN11159314,UiO,2020-10-30
SAMN11159315,UiO,2019-07-12
SAMN11159316,UiO,2020-10-30
SAMN11159318,UiO,2020-10-30
SAMN11159319,UiO,2019-07-12
SAMN11159319,UiO,2019-07-12
SAMN11159322,UiO,2020-10-30
SAMN11159323,UiO,2019-07-12
SAMN11159324,UiO,2020-10-30
SAMN11159324,UiO,2020-10-30
SAMN11159325,UiO,2019-07-12
SAMN11159326,UiO,2020-10-30
SAMN11159327,UiO,2019-07-12
SAMN11159328,UiO,2020-10-30
SAMN11159329,UiO,2019-07-12
SAMN11159329,UiO,2019-07-12
SAMN11159330,UiO,2020-10-30
SAMN11159330,UiO,2020-10-30
SAMN11159331,UiO,2019-07-12
SAMN11159332,UiO,2020-10-30
SAMN11159332,UiO,2020-10-30
SAMN11159333,UiO,2019-07-12
SAMN11159334,UiO,2020-10-30
SAMN11159335,UiO,2019-07-12
SAMN11159337,UiO,2019-07-12
SAMN11159338,UiO,2020-10-30
SAMN11159338,UiO,2020-10-30
SAMN11159339,UiO,2019-07-12
SAMN11159340,UiO,2020-10-30
SAMN11159340,UiO,2020-10-30
SAMN11159341,UiO,2019-07-12
SAMN11159341,UiO,2019-07-12
SAMN11159342,UiO,2020-10-30
SAMN11159342,UiO,2020-10-30
SAMN11159343,UiO,2019-07-12
SAMN11159344,UiO,2020-10-30
SAMN11159345,UiO,2019-07-12
SAMN11159346,UiO,2020-10-30
SAMN11159347,UiO,2019-07-12
SAMN11159348,UiO,2020-10-30
SAMN11159349,UiO,2019-07-12
SAMN11159349,UiO,2019-07-12
SAMN11159350,UiO,2020-10-30
SAMN11159350,UiO,2020-10-30
SAMN11159351,UiO,2019-07-12
SAMN11159351,UiO,2019-07-12
SAMN11159352,UiO,2020-10-30
SAMN11159352,UiO,2020-10-30
SAMN11159353,UiO,2019-07-12
SAMN11159353,UiO,2019-07-12
SAMN11159354,UiO,2020-10-30
SAMN11159354,UiO,2020-10-30
SAMN11159355,UiO,2019-07-12
SAMN11159355,UiO,2019-07-12
SAMN11159357,UiO,2019-07-12
SAMN11159358,UiO,2020-10-30
SAMN11159358,UiO,2020-10-30
SAMN11159360,UiO,2020-10-30
SAMN11159360,UiO,2020-10-30
SAMN11159361,UiO,2019-07-12
SAMN11159362,UiO,2020-10-30
SAMN11953037,NMBU,2019-10-01
SAMN11953038,NMBU,2019-10-01
SAMN11953039,NMBU,2019-10-01
SAMN11953040,NMBU,2019-10-01
SAMN11953041,NMBU,2019-10-01
SAMN11953041,NMBU,2019-10-01
SAMN11953042,NMBU,2019-10-01
SAMN11953043,NMBU,2019-10-01
SAMN11953044,NMBU,2019-10-01
SAMN11953045,NMBU,2019-10-01
SAMN11953046,NMBU,2019-10-01
SAMN11953047,NMBU,2019-10-01
SAMN11953048,NMBU,2019-10-01
SAMN11953049,NMBU,2019-10-01
SAMN11953050,NMBU,2019-10-01
SAMN11953051,NMBU,2019-10-01
SAMN11953052,NMBU,2019-10-01
SAMN11953053,NMBU,2019-10-01
SAMN11953054,NMBU,2019-10-01
SAMN11953055,NMBU,2019-10-01
SAMN11953056,NMBU,2019-10-01
SAMN11953057,NMBU,2019-10-01
SAMN11953058,NMBU,2019-10-01
SAMN11953059,NMBU,2019-10-01
SAMN11953060,NMBU,2019-10-01
SAMN11953061,NMBU,2019-10-01
SAMN11953062,NMBU,2019-10-01
SAMN11953063,NMBU,2019-10-01
SAMN11953064,NMBU,2019-10-01
SAMN11953065,NMBU,2019-10-01
SAMN11953066,NMBU,2019-10-01
SAMN11953066,NMBU,2019-10-01
SAMN11953067,NMBU,2019-10-01
SAMN11953068,NMBU,2019-10-01
SAMN11953069,NMBU,2019-10-01
SAMN11953069,NMBU,2019-10-01
SAMN11953070,NMBU,2019-10-01
SAMN11953070,NMBU,2019-10-01
SAMN11953071,NMBU,2019-10-01
SAMN11953072,NMBU,2019-10-01
SAMN12215503,NTNU,2020-04-01
SAMN12215503,NTNU,2020-04-01
SAMN12341939,UiO,2020-01-01
SAMN12341940,UiO,2020-01-01
SAMN12341940,UiO,2020-01-01
SAMN12341941,UiO,2020-01-01
SAMN12341942,UiO,2020-01-01
SAMN12341943,UiO,2020-01-01
SAMN12341943,UiO,2020-01-01
SAMN12341944,UiO,2020-01-01
SAMN12341945,UiO,2020-01-01
SAMN12341946,UiO,2020-01-01
SAMN12341946,UiO,2020-01-01
SAMN12341947,UiO,2020-01-01
SAMN12341948,UiO,2020-01-01
SAMN12341949,UiO,2020-01-01
SAMN12341950,UiO,2020-01-01
SAMN12341951,UiO,2020-01-01
SAMN12341951,UiO,2020-01-01
SAMN12341952,UiO,2020-01-01
SAMN12341952,UiO,2020-01-01
SAMN12341953,UiO,2020-01-01
SAMN12341954,UiO,2020-01-01
SAMN12341955,UiO,2020-01-01
SAMN12341956,UiO,2020-01-01
SAMN12341957,UiO,2020-01-01
SAMN12341958,UiO,2020-01-01
SAMN12341960,UiO,2020-01-01
SAMN12341961,UiO,2020-01-01
SAMN12341961,UiO,2020-01-01
SAMN12341962,UiO,2020-01-01
SAMN12341963,UiO,2020-01-01
SAMN12341964,UiO,2020-01-01
SAMN12341965,UiO,2020-01-01
SAMN12341965,UiO,2020-01-01
SAMN12341968,UiO,2020-01-01
SAMN12341969,UiO,2020-01-01
SAMN12341970,UiO,2020-01-01
SAMN12341971,UiO,2020-01-01
SAMN12341972,UiO,2020-01-01
SAMN12341973,UiO,2020-01-01
SAMN12341973,UiO,2020-01-01
SAMN12341974,UiO,2020-01-01
SAMN12341975,UiO,2020-01-01
SAMN12341976,UiO,2020-01-01
SAMN12341977,UiO,2020-01-01
SAMN12341978,UiO,2020-01-01
SAMN12341978,UiO,2020-01-01
SAMN12414160,NMBU,2019-08-02
SAMN12414161,NMBU,2019-08-02
SAMN12414162,NMBU,2019-08-02
SAMN12414163,NMBU,2019-08-02
SAMN12414164,NMBU,2019-08-02
SAMN12414166,NMBU,2019-08-02
SAMN12414167,NMBU,2019-08-02
SAMN12414168,NMBU,2019-08-02
SAMN12414170,NMBU,2019-08-02
SAMN12414171,NMBU,2019-08-02
SAMN12414174,NMBU,2019-08-02
SAMN12414177,NMBU,2019-08-02
SAMN12414178,NMBU,2019-08-02
SAMN12414179,NMBU,2019-08-02
SAMN12414180,NMBU,2019-08-02
SAMN12414181,NMBU,2019-08-02
SAMN12414183,NMBU,2019-08-02
SAMN12414184,NMBU,2019-08-02
SAMN12414185,NMBU,2019-08-02
SAMN12414187,NMBU,2019-08-02
SAMN12414188,NMBU,2019-08-02
SAMN12414189,NMBU,2019-08-02
SAMN12414190,NMBU,2019-08-02
SAMN12414192,NMBU,2019-08-02
SAMN12414193,NMBU,2019-08-02
SAMN12414194,NMBU,2019-08-02
SAMN12414195,NMBU,2019-08-02
SAMN12727365,UiB,2021-09-26
SAMN12867358,NMBU,2020-09-30
SAMN12867362,NMBU,2020-09-30
SAMN12867363,NMBU,2020-09-30
SAMN12867367,NMBU,2020-09-30
SAMN12867368,NMBU,2020-09-30
SAMN12867369,NMBU,2020-09-30
SAMN12867370,NMBU,2020-09-30
SAMN12867371,NMBU,2020-09-30
SAMN12867372,NMBU,2020-09-30
SAMN12867373,NMBU,2020-09-30
SAMN12867377,NMBU,2020-09-30
SAMN12867379,NMBU,2020-09-30
SAMN12867381,NMBU,2020-09-30
SAMN12867382,NMBU,2020-09-30
SAMN12867383,NMBU,2020-09-30
SAMN12867384,NMBU,2020-09-30
SAMN12867385,NMBU,2020-09-30
SAMN12867388,NMBU,2020-09-30
SAMN12867389,NMBU,2020-09-30
SAMN12867392,NMBU,2020-09-30
SAMN12867393,NMBU,2020-09-30
SAMN12867394,NMBU,2020-09-30
SAMN12867395,NMBU,2020-09-30
SAMN12867398,NMBU,2020-09-30
SAMN12867399,NMBU,2020-09-30
SAMN12867401,NMBU,2020-09-30
SAMN12867402,NMBU,2020-09-30
SAMN12867403,NMBU,2020-09-30
SAMN12867406,NMBU,2020-09-30
SAMN12867407,NMBU,2020-09-30
SAMN12867408,NMBU,2020-09-30
SAMN12867409,NMBU,2020-09-30
SAMN12867410,NMBU,2020-09-30
SAMN12867411,NMBU,2020-09-30
SAMN12867412,NMBU,2020-09-30
SAMN12867415,NMBU,2020-09-30
SAMN12867416,NMBU,2020-09-30
SAMN12867417,NMBU,2020-09-30
SAMN12867419,NMBU,2020-09-30
SAMN12867420,NMBU,2020-09-30
SAMN12867424,NMBU,2020-09-30
SAMN12867426,NMBU,2020-09-30
SAMN12867427,NMBU,2020-09-30
SAMN12867430,NMBU,2020-09-30
SAMN12867433,NMBU,2020-09-30
SAMN12867434,NMBU,2020-09-30
SAMN12867434,NMBU,2020-09-30
SAMN12867435,NMBU,2020-09-30
SAMN12867436,NMBU,2020-09-30
SAMN12867436,NMBU,2020-09-30
SAMN12867437,NMBU,2020-09-30
SAMN12867438,NMBU,2020-09-30
SAMN12867439,NMBU,2020-09-30
SAMN12867440,NMBU,2020-09-30
SAMN12867441,NMBU,2020-09-30
SAMN12867443,NMBU,2020-09-30
SAMN12867444,NMBU,2020-09-30
SAMN12867447,NMBU,2020-09-30
SAMN12867449,NMBU,2020-09-30
SAMN12867450,NMBU,2020-09-30
SAMN12867451,NMBU,2020-09-30
SAMN12867454,NMBU,2020-09-30
SAMN12867463,NMBU,2020-09-30
SAMN12867465,NMBU,2020-09-30
SAMN12867466,NMBU,2020-09-30
SAMN12867467,NMBU,2020-09-30
SAMN12867467,NMBU,2020-09-30
SAMN12867468,NMBU,2020-09-30
SAMN12867470,NMBU,2020-09-30
SAMN12867470,NMBU,2020-09-30
SAMN12867471,NMBU,2020-09-30
SAMN12867471,NMBU,2020-09-30
SAMN12867474,NMBU,2020-09-30
SAMN12867474,NMBU,2020-09-30
SAMN12867475,NMBU,2020-09-30
SAMN12867475,NMBU,2020-09-30
SAMN12867476,NMBU,2020-09-30
SAMN12867477,NMBU,2020-09-30
SAMN12867477,NMBU,2020-09-30
SAMN12867479,NMBU,2020-09-30
SAMN12867479,NMBU,2020-09-30
SAMN12867480,NMBU,2020-09-30
SAMN12867480,NMBU,2020-09-30
SAMN12867481,NMBU,2020-09-30
SAMN12867481,NMBU,2020-09-30
SAMN12867489,NMBU,2020-09-30
SAMN12867489,NMBU,2020-09-30
SAMN12867490,NMBU,2020-09-30
SAMN12867491,NMBU,2020-09-30
SAMN12867491,NMBU,2020-09-30
SAMN12867492,NMBU,2020-09-30
SAMN12867492,NMBU,2020-09-30
SAMN12867493,NMBU,2020-09-30
SAMN12867494,NMBU,2020-09-30
SAMN12867495,NMBU,2020-09-30
SAMN12867498,NMBU,2020-09-30
SAMN12867499,NMBU,2020-09-30
SAMN12867500,NMBU,2020-09-30
SAMN12867501,NMBU,2020-09-30
SAMN12867502,NMBU,2020-09-30
SAMN12867503,NMBU,2020-09-30
SAMN12867504,NMBU,2020-09-30
SAMN12867505,NMBU,2020-09-30
SAMN12867506,NMBU,2020-09-30
SAMN12867509,NMBU,2020-09-30
SAMN12867510,NMBU,2020-09-30
SAMN12867511,NMBU,2020-09-30
SAMN12867513,NMBU,2020-09-30
SAMN12867514,NMBU,2020-09-30
SAMN12867515,NMBU,2020-09-30
SAMN12867516,NMBU,2020-09-30
SAMN12867518,NMBU,2020-09-30
SAMN12867519,NMBU,2020-09-30
SAMN12867520,NMBU,2020-09-30
SAMN12867521,NMBU,2020-09-30
SAMN12867526,NMBU,2020-09-30
SAMN12867527,NMBU,2020-09-30
SAMN12867528,NMBU,2020-09-30
SAMN12867529,NMBU,2020-09-30
SAMN12867530,NMBU,2020-09-30
SAMN12867531,NMBU,2020-09-30
SAMN12867532,NMBU,2020-09-30
SAMN12867533,NMBU,2020-09-30
SAMN12867534,NMBU,2020-09-30
SAMN12867535,NMBU,2020-09-30
SAMN12867536,NMBU,2020-09-30
SAMN12867537,NMBU,2020-09-30
SAMN12867538,NMBU,2020-09-30
SAMN12867539,NMBU,2020-09-30
SAMN12867540,NMBU,2020-09-30
SAMN12867542,NMBU,2020-09-30
SAMN12867543,NMBU,2020-09-30
SAMN12867544,NMBU,2020-09-30
SAMN12867545,NMBU,2020-09-30
SAMN12867546,NMBU,2020-09-30
SAMN12867547,NMBU,2020-09-30
SAMN12867549,NMBU,2020-09-30
SAMN12867551,NMBU,2020-09-30
SAMN12867552,NMBU,2020-09-30
SAMN12867553,NMBU,2020-09-30
SAMN12867554,NMBU,2020-09-30
SAMN12867557,NMBU,2020-09-30
SAMN12867558,NMBU,2020-09-30
SAMN12867559,NMBU,2020-09-30
SAMN12867561,NMBU,2020-09-30
SAMN12867567,NMBU,2020-09-30
SAMN12867570,NMBU,2020-09-30
SAMN12867571,NMBU,2020-09-30
SAMN12867574,NMBU,2020-09-30
SAMN12867576,NMBU,2020-09-30
SAMN12867580,NMBU,2020-09-30
SAMN12867584,NMBU,2020-09-30
SAMN12867586,NMBU,2020-09-30
SAMN12867588,NMBU,2020-09-30
SAMN12867591,NMBU,2020-09-30
SAMN12867592,NMBU,2020-09-30
SAMN12867593,NMBU,2020-09-30
SAMN12867595,NMBU,2020-09-30
SAMN12867596,NMBU,2020-09-30
SAMN12867597,NMBU,2020-09-30
SAMN12867598,NMBU,2020-09-30
SAMN12867599,NMBU,2020-09-30
SAMN12867600,NMBU,2020-09-30
SAMN12867600,NMBU,2020-09-30
SAMN12867601,NMBU,2020-09-30
SAMN12867601,NMBU,2020-09-30
SAMN12867605,NMBU,2020-09-30
SAMN12867605,NMBU,2020-09-30
SAMN12867606,NMBU,2020-09-30
SAMN12867606,NMBU,2020-09-30
SAMN12867607,NMBU,2020-09-30
SAMN12867608,NMBU,2020-09-30
SAMN12867609,NMBU,2020-09-30
SAMN12867609,NMBU,2020-09-30
SAMN12867610,NMBU,2020-09-30
SAMN12867611,NMBU,2020-09-30
SAMN12867612,NMBU,2020-09-30
SAMN12867613,NMBU,2020-09-30
SAMN12867614,NMBU,2020-09-30
SAMN12867614,NMBU,2020-09-30
SAMN12867616,NMBU,2020-09-30
SAMN12867616,NMBU,2020-09-30
SAMN12867617,NMBU,2020-09-30
SAMN12867617,NMBU,2020-09-30
SAMN12867619,NMBU,2020-09-30
SAMN12867620,NMBU,2020-09-30
SAMN12867622,NMBU,2020-09-30
SAMN12867623,NMBU,2020-09-30
SAMN12867623,NMBU,2020-09-30
SAMN12867625,NMBU,2020-09-30
SAMN12867626,NMBU,2020-09-30
SAMN12867626,NMBU,2020-09-30
SAMN12867627,NMBU,2020-09-30
SAMN12867627,NMBU,2020-09-30
SAMN12867628,NMBU,2020-09-30
SAMN12867630,NMBU,2020-09-30
SAMN12867632,NMBU,2020-09-30
SAMN12867634,NMBU,2020-09-30
SAMN12867635,NMBU,2020-09-30
SAMN12867637,NMBU,2020-09-30
SAMN12867638,NMBU,2020-09-30
SAMN12867639,NMBU,2020-09-30
SAMN12867641,NMBU,2020-09-30
SAMN12867642,NMBU,2020-09-30
SAMN12867645,NMBU,2020-09-30
SAMN12867645,NMBU,2020-09-30
SAMN12867646,NMBU,2020-09-30
SAMN12867647,NMBU,2020-09-30
SAMN12867648,NMBU,2020-09-30
SAMN12867649,NMBU,2020-09-30
SAMN12867649,NMBU,2020-09-30
SAMN12867655,NMBU,2020-09-30
SAMN12867655,NMBU,2020-09-30
SAMN12867656,NMBU,2020-09-30
SAMN12867657,NMBU,2020-09-30
SAMN12867657,NMBU,2020-09-30
SAMN12867658,NMBU,2020-09-30
SAMN12867659,NMBU,2020-09-30
SAMN12867660,NMBU,2020-09-30
SAMN12867661,NMBU,2020-09-30
SAMN12867662,NMBU,2020-09-30
SAMN12867664,NMBU,2020-09-30
SAMN12867666,NMBU,2020-09-30
SAMN12867667,NMBU,2020-09-30
SAMN12867667,NMBU,2020-09-30
SAMN12867668,NMBU,2020-09-30
SAMN12867670,NMBU,2020-09-30
SAMN12867670,NMBU,2020-09-30
SAMN12867671,NMBU,2020-09-30
SAMN12867672,NMBU,2020-09-30
SAMN12867673,NMBU,2020-09-30
SAMN12867673,NMBU,2020-09-30
SAMN12867674,NMBU,2020-09-30
SAMN12867675,NMBU,2020-09-30
SAMN12867675,NMBU,2020-09-30
SAMN12867676,NMBU,2020-09-30
SAMN12867676,NMBU,2020-09-30
SAMN12867677,NMBU,2020-09-30
SAMN12867679,NMBU,2020-09-30
SAMN12867680,NMBU,2020-09-30
SAMN12867681,NMBU,2020-09-30
SAMN12867682,NMBU,2020-09-30
SAMN12867683,NMBU,2020-09-30
SAMN12867684,NMBU,2020-09-30
SAMN12867685,NMBU,2020-09-30
SAMN12867686,NMBU,2020-09-30
SAMN12867687,NMBU,2020-09-30
SAMN12867687,NMBU,2020-09-30
SAMN12867688,NMBU,2020-09-30
SAMN12867688,NMBU,2020-09-30
SAMN12867689,NMBU,2020-09-30
SAMN12867690,NMBU,2020-09-30
SAMN12867690,NMBU,2020-09-30
SAMN12867691,NMBU,2020-09-30
SAMN12867692,NMBU,2020-09-30
SAMN12867693,NMBU,2020-09-30
SAMN12867694,NMBU,2020-09-30
SAMN12867694,NMBU,2020-09-30
SAMN12867695,NMBU,2020-09-30
SAMN12867696,NMBU,2020-09-30
SAMN12867697,NMBU,2020-09-30
SAMN12867698,NMBU,2020-09-30
SAMN12867699,NMBU,2020-09-30
SAMN12867700,NMBU,2020-09-30
SAMN12867701,NMBU,2020-09-30
SAMN12867702,NMBU,2020-09-30
SAMN12867703,NMBU,2020-09-30
SAMN12867704,NMBU,2020-09-30
SAMN12867705,NMBU,2020-09-30
SAMN12867706,NMBU,2020-09-30
SAMN12867707,NMBU,2020-09-30
SAMN12867708,NMBU,2020-09-30
SAMN12867709,NMBU,2020-09-30
SAMN12867710,NMBU,2020-09-30
SAMN12867711,NMBU,2020-09-30
SAMN12867712,NMBU,2020-09-30
SAMN12867713,NMBU,2020-09-30
SAMN12867714,NMBU,2020-09-30
SAMN12867715,NMBU,2020-09-30
SAMN12867716,NMBU,2020-09-30
SAMN12867717,NMBU,2020-09-30
SAMN12867718,NMBU,2020-09-30
SAMN12867719,NMBU,2020-09-30
SAMN12867720,NMBU,2020-09-30
SAMN12867721,NMBU,2020-09-30
SAMN12867722,NMBU,2020-09-30
SAMN12867723,NMBU,2020-09-30
SAMN12867723,NMBU,2020-09-30
SAMN12867724,NMBU,2020-09-30
SAMN12867725,NMBU,2020-09-30
SAMN12867726,NMBU,2020-09-30
SAMN12867726,NMBU,2020-09-30
SAMN12867727,NMBU,2020-09-30
SAMN12867728,NMBU,2020-09-30
SAMN12867729,NMBU,2020-09-30
SAMN12867730,NMBU,2020-09-30
SAMN12867730,NMBU,2020-09-30
SAMN12867731,NMBU,2020-09-30
SAMN12867731,NMBU,2020-09-30
SAMN12867732,NMBU,2020-09-30
SAMN12867733,NMBU,2020-09-30
SAMN12867734,NMBU,2020-09-30
SAMN12867735,NMBU,2020-09-30
SAMN12867736,NMBU,2020-09-30
SAMN12867737,NMBU,2020-09-30
SAMN12867738,NMBU,2020-09-30
SAMN12867739,NMBU,2020-09-30
SAMN12867740,NMBU,2020-09-30
SAMN13053992,UiB,2019-10-20
SAMN13053994,UiB,2019-10-20
SAMN13053995,UiB,2019-10-20
SAMN13053996,UiB,2019-10-20
SAMN13053997,UiB,2024-10-27
SAMN13053998,UiB,2024-10-27
SAMN13053999,UiB,2019-10-20
SAMN13054001,UiB,2019-10-20
SAMN13054003,UiB,2019-10-20
SAMN13054004,UiB,2019-10-20
SAMN13054005,UiB,2019-10-20
SAMN13054006,UiB,2019-10-20
SAMN13054007,UiB,2024-10-27
SAMN13054008,UiB,2019-10-20
SAMN13054009,UiB,2019-10-20
SAMN13054010,UiB,2019-10-20
SAMN13054011,UiB,2019-10-20
SAMN13054012,UiB,2019-10-20
SAMN13054014,UiB,2019-10-20
SAMN13054015,UiB,2019-10-20
SAMN13054016,UiB,2019-10-20
SAMN13054017,UiB,2019-10-20
SAMN13054020,UiB,2019-10-20
SAMN13054021,UiB,2019-10-20
SAMN13054022,UiB,2019-10-20
SAMN13054025,UiB,2019-10-20
SAMN13054027,UiB,2019-10-20
SAMN13054028,UiB,2019-10-20
SAMN13054029,UiB,2019-10-20
SAMN13054030,UiB,2019-10-20
SAMN13054031,UiB,2019-10-20
SAMN13054032,UiB,2019-10-20
SAMN13054033,UiB,2019-10-20
SAMN13054035,UiB,2024-10-27
SAMN13054036,UiB,2019-10-20
SAMN13054037,UiB,2024-10-27
SAMN13054038,UiB,2019-10-20
SAMN13054041,UiB,2019-10-20
SAMN13054042,UiB,2019-10-20
SAMN13054043,UiB,2024-10-27
SAMN13054045,UiB,2019-10-20
SAMN13054046,UiB,2019-10-20
SAMN13054047,UiB,2019-10-20
SAMN13054048,UiB,2019-10-20
SAMN13054049,UiB,2019-10-20
SAMN13054050,UiB,2019-10-20
SAMN13054053,UiB,2019-10-20
SAMN13054053,UiB,2019-10-20
SAMN13054054,UiB,2019-10-20
SAMN13054054,UiB,2019-10-20
SAMN13054055,UiB,2019-10-20
SAMN13054055,UiB,2019-10-20
SAMN13054056,UiB,2024-10-27
SAMN13054056,UiB,2024-10-27
SAMN13054058,UiB,2024-10-27
SAMN13054061,UiB,2019-10-20
SAMN13054063,UiB,2019-10-20
SAMN13054065,UiB,2019-10-20
SAMN13054066,UiB,2019-10-20
SAMN13054067,UiB,2019-10-20
SAMN13054068,UiB,2019-10-20
SAMN13054068,UiB,2019-10-20
SAMN13054069,UiB,2019-10-20
SAMN13054070,UiB,2019-10-20
SAMN13054071,UiB,2019-10-20
SAMN13054072,UiB,2019-10-20
SAMN13054073,UiB,2019-10-20
SAMN13054074,UiB,2019-10-20
SAMN13054075,UiB,2019-10-20
SAMN13054076,UiB,2019-10-20
SAMN13054076,UiB,2019-10-20
SAMN13054077,UiB,2019-10-20
SAMN13054077,UiB,2019-10-20
SAMN13054078,UiB,2019-10-20
SAMN13054079,UiB,2019-10-20
SAMN13054079,UiB,2019-10-20
SAMN13054080,UiB,2019-10-20
SAMN13054080,UiB,2019-10-20
SAMN13054081,UiB,2024-10-27
SAMN13054082,UiB,2019-10-20
SAMN13054082,UiB,2019-10-20
SAMN13054083,UiB,2019-10-20
SAMN13054084,UiB,2024-10-27
SAMN13054085,UiB,2019-10-20
SAMN13054085,UiB,2019-10-20
SAMN13054086,UiB,2019-10-20
SAMN13054087,UiB,2019-10-20
SAMN13054088,UiB,2019-10-20
SAMN13054088,UiB,2019-10-20
SAMN13054089,UiB,2024-10-27
SAMN13054090,UiB,2019-10-20
SAMN13054091,UiB,2019-10-20
SAMN13054092,UiB,2019-10-20
SAMN13054092,UiB,2019-10-20
SAMN13054093,UiB,2019-10-20
SAMN13054094,UiB,2019-10-20
SAMN13054095,UiB,2019-10-20
SAMN13054096,UiB,2019-10-20
SAMN13054097,UiB,2024-10-27
SAMN13054098,UiB,2019-10-20
SAMN13054099,UiB,2024-10-27
SAMN13054099,UiB,2024-10-27
SAMN13054100,UiB,2019-10-20
SAMN13054101,UiB,2019-10-20
SAMN13054102,UiB,2019-10-20
SAMN13054102,UiB,2019-10-20
SAMN13054103,UiB,2024-10-27
SAMN13054105,UiB,2019-10-20
SAMN13054105,UiB,2019-10-20
SAMN13054106,UiB,2024-10-27
SAMN13054108,UiB,2019-10-20
SAMN13054109,UiB,2019-10-20
SAMN13054109,UiB,2019-10-20
SAMN13054110,UiB,2019-10-20
SAMN13054111,UiB,2019-10-20
SAMN13054112,UiB,2019-10-20
SAMN13054113,UiB,2019-10-20
SAMN13054114,UiB,2019-10-20
SAMN13054115,UiB,2024-10-27
SAMN13054116,UiB,2019-10-20
SAMN13054117,UiB,2019-10-20
SAMN13054118,UiB,2019-10-20
SAMN13054119,UiB,2019-10-20
SAMN13054120,UiB,2019-10-20
SAMN13054121,UiB,2024-10-27
SAMN13054122,UiB,2019-10-20
SAMN13054123,UiB,2019-10-20
SAMN13054124,UiB,2019-10-20
SAMN13054125,UiB,2024-10-27
SAMN13054126,UiB,2024-10-27
SAMN13054127,UiB,2019-10-20
SAMN13054128,UiB,2019-10-20
SAMN13054129,UiB,2024-10-27
SAMN13054130,UiB,2024-10-27
SAMN13054131,UiB,2019-10-20
SAMN13054132,UiB,2024-10-27
SAMN13054133,UiB,2024-10-27
SAMN13054134,UiB,2024-10-27
SAMN13054136,UiB,2024-10-27
SAMN13054137,UiB,2019-10-20
SAMN13054139,UiB,2019-10-20
SAMN13054140,UiB,2019-10-20
